entry,at,order
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (1265) | #2 ""Asher @ 19TVcwV9oC"" (990) | #3 ""Cody @ HO1vaicBKi"" (900) | #4 ""trav @ KSAenvQzCz"" (970) | #5 ""Gautam @ XR0UMSLq50"" (527) | #6 ""Ravi @ xn9mvyMGGz"" (1341) | #8 ""Tuts 2021 @ jmPBr71waH"" (1550) | #9 ""Ernie @ JzwM-gY3G_"" (1030) | #10 ""Tony @ I8y9iW09Dh"" (1427)",2021-01-13T02:44:33.904Z,161050587390501
"-- starting hand #20  (No Limit Texas Hold'em) (dealer: ""Asher @ 19TVcwV9oC"") --",2021-01-13T02:44:33.904Z,161050587390500
"-- ending hand #19 --",2021-01-13T02:44:30.991Z,161050587099202
"""Ernie @ JzwM-gY3G_"" collected 130 from pot",2021-01-13T02:44:30.991Z,161050587099201
"Uncalled bet of 69 returned to ""Ernie @ JzwM-gY3G_""",2021-01-13T02:44:30.991Z,161050587099200
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T02:44:30.182Z,161050587018300
"""Cody @ HO1vaicBKi"" folds",2021-01-13T02:44:07.763Z,161050584776400
"""Ernie @ JzwM-gY3G_"" bets 69",2021-01-13T02:44:06.121Z,161050584612200
"""Tuts 2021 @ jmPBr71waH"" checks",2021-01-13T02:44:01.878Z,161050584187900
"""Cody @ HO1vaicBKi"" checks",2021-01-13T02:43:57.903Z,161050583790400
"Flop:  [3♦, 10♣, 7♠]",2021-01-13T02:43:54.524Z,161050583452600
"""Cody @ HO1vaicBKi"" calls 40",2021-01-13T02:43:53.705Z,161050583370600
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T02:43:52.146Z,161050583214600
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T02:43:51.304Z,161050583130400
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T02:43:50.473Z,161050583047400
"""Ernie @ JzwM-gY3G_"" calls 40",2021-01-13T02:43:49.568Z,161050582956900
"""Tuts 2021 @ jmPBr71waH"" raises to 40",2021-01-13T02:43:41.727Z,161050582172800
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T02:43:30.046Z,161050581004700
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T02:43:29.162Z,161050580916300
"""trav @ KSAenvQzCz"" folds",2021-01-13T02:43:27.284Z,161050580728500
"""Cody @ HO1vaicBKi"" posts a big blind of 20",2021-01-13T02:43:24.432Z,161050580443412
"""Asher @ 19TVcwV9oC"" posts a small blind of 10",2021-01-13T02:43:24.432Z,161050580443411
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (1265) | #2 ""Asher @ 19TVcwV9oC"" (1000) | #3 ""Cody @ HO1vaicBKi"" (940) | #4 ""trav @ KSAenvQzCz"" (970) | #5 ""Gautam @ XR0UMSLq50"" (527) | #6 ""Ravi @ xn9mvyMGGz"" (1341) | #8 ""Tuts 2021 @ jmPBr71waH"" (1590) | #9 ""Ernie @ JzwM-gY3G_"" (940) | #10 ""Tony @ I8y9iW09Dh"" (1427)",2021-01-13T02:43:24.432Z,161050580443401
"-- starting hand #19  (No Limit Texas Hold'em) (dealer: ""BJ @ ZvsiqtjDfV"") --",2021-01-13T02:43:24.432Z,161050580443400
"""BJ @ ZvsiqtjDfV"" shows a Q♥, Q♣.",2021-01-13T02:43:21.811Z,161050580181200
"""Tony @ I8y9iW09Dh"" shows a 7♠, 9♥.",2021-01-13T02:43:20.683Z,161050580068300
"-- ending hand #18 --",2021-01-13T02:43:20.105Z,161050580010602
"""BJ @ ZvsiqtjDfV"" collected 580 from pot",2021-01-13T02:43:20.105Z,161050580010601
"Uncalled bet of 435 returned to ""BJ @ ZvsiqtjDfV""",2021-01-13T02:43:20.105Z,161050580010600
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T02:43:19.298Z,161050579929900
"""BJ @ ZvsiqtjDfV"" bets 435",2021-01-13T02:42:40.984Z,161050576098500
"Turn: 10♣, 8♥, K♦ [K♠]",2021-01-13T02:42:38.159Z,161050575816400
"""Tony @ I8y9iW09Dh"" calls 100",2021-01-13T02:42:37.352Z,161050575735300
"""Ernie @ JzwM-gY3G_"" folds",2021-01-13T02:42:35.581Z,161050575558200
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T02:42:32.620Z,161050575262000
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T02:42:31.783Z,161050575178400
"""trav @ KSAenvQzCz"" folds",2021-01-13T02:42:30.170Z,161050575017100
"""BJ @ ZvsiqtjDfV"" raises to 100",2021-01-13T02:42:28.392Z,161050574839200
"""Tony @ I8y9iW09Dh"" bets 50",2021-01-13T02:42:26.467Z,161050574646800
"""Ernie @ JzwM-gY3G_"" checks",2021-01-13T02:42:15.657Z,161050573565800
"""Tuts 2021 @ jmPBr71waH"" checks",2021-01-13T02:42:10.192Z,161050573019300
"""Ravi @ xn9mvyMGGz"" checks",2021-01-13T02:42:00.819Z,161050572082000
"""trav @ KSAenvQzCz"" checks",2021-01-13T02:41:58.605Z,161050571860600
"""BJ @ ZvsiqtjDfV"" checks",2021-01-13T02:41:56.725Z,161050571672500
"Flop:  [10♣, 8♥, K♦]",2021-01-13T02:41:52.011Z,161050571201300
"""Tony @ I8y9iW09Dh"" calls 60",2021-01-13T02:41:51.201Z,161050571120400
"""Ernie @ JzwM-gY3G_"" calls 60",2021-01-13T02:41:50.321Z,161050571032200
"""Tuts 2021 @ jmPBr71waH"" calls 60",2021-01-13T02:41:44.427Z,161050570442800
"""Ravi @ xn9mvyMGGz"" calls 60",2021-01-13T02:41:23.547Z,161050568354800
"""trav @ KSAenvQzCz"" calls 60",2021-01-13T02:41:22.226Z,161050568222600
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T02:41:20.357Z,161050568035800
"""BJ @ ZvsiqtjDfV"" raises to 60",2021-01-13T02:41:18.979Z,161050567898000
"""Tony @ I8y9iW09Dh"" calls 40",2021-01-13T02:41:16.862Z,161050567686300
"""Ernie @ JzwM-gY3G_"" calls 40",2021-01-13T02:41:08.015Z,161050566801600
"""Tuts 2021 @ jmPBr71waH"" calls 40",2021-01-13T02:41:05.515Z,161050566551600
"""Ravi @ xn9mvyMGGz"" calls 40",2021-01-13T02:41:03.496Z,161050566349700
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T02:41:02.611Z,161050566261200
"""trav @ KSAenvQzCz"" raises to 40",2021-01-13T02:40:59.154Z,161050565915500
"""Cody @ HO1vaicBKi"" folds",2021-01-13T02:40:54.687Z,161050565468800
"""Asher @ 19TVcwV9oC"" posts a big blind of 20",2021-01-13T02:40:53.039Z,161050565304413
"""BJ @ ZvsiqtjDfV"" posts a small blind of 10",2021-01-13T02:40:53.039Z,161050565304412
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (845) | #2 ""Asher @ 19TVcwV9oC"" (1020) | #3 ""Cody @ HO1vaicBKi"" (940) | #4 ""trav @ KSAenvQzCz"" (1030) | #5 ""Gautam @ XR0UMSLq50"" (527) | #6 ""Ravi @ xn9mvyMGGz"" (1401) | #8 ""Tuts 2021 @ jmPBr71waH"" (1650) | #9 ""Ernie @ JzwM-gY3G_"" (1000) | #10 ""Tony @ I8y9iW09Dh"" (1587)",2021-01-13T02:40:53.039Z,161050565304402
"-- starting hand #18  (No Limit Texas Hold'em) (dealer: ""Tony @ I8y9iW09Dh"") --",2021-01-13T02:40:53.039Z,161050565304401
"The player ""Ernie @ JzwM-gY3G_"" joined the game with a stack of 1000.",2021-01-13T02:40:53.039Z,161050565304400
"-- ending hand #17 --",2021-01-13T02:40:50.117Z,161050565011702
"""Tony @ I8y9iW09Dh"" collected 120 from pot",2021-01-13T02:40:50.117Z,161050565011701
"Uncalled bet of 60 returned to ""Tony @ I8y9iW09Dh""",2021-01-13T02:40:50.117Z,161050565011700
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T02:40:49.312Z,161050564931300
"""Tony @ I8y9iW09Dh"" bets 60",2021-01-13T02:40:38.996Z,161050563899700
"Flop:  [Q♣, 4♣, A♠]",2021-01-13T02:40:35.027Z,161050563502800
"""BJ @ ZvsiqtjDfV"" calls 60",2021-01-13T02:40:34.222Z,161050563422300
"""Tony @ I8y9iW09Dh"" raises to 60",2021-01-13T02:40:33.252Z,161050563325300
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T02:40:29.103Z,161050562910300
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T02:40:24.605Z,161050562460600
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T02:40:23.723Z,161050562372400
"""trav @ KSAenvQzCz"" folds",2021-01-13T02:40:11.331Z,161050561133200
"""Cody @ HO1vaicBKi"" folds",2021-01-13T02:40:08.351Z,161050560835100
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T02:40:07.509Z,161050560751000
"""BJ @ ZvsiqtjDfV"" posts a big blind of 20",2021-01-13T02:40:05.310Z,161050560531111
"""Tony @ I8y9iW09Dh"" posts a small blind of 10",2021-01-13T02:40:05.310Z,161050560531110
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (905) | #2 ""Asher @ 19TVcwV9oC"" (1020) | #3 ""Cody @ HO1vaicBKi"" (940) | #4 ""trav @ KSAenvQzCz"" (1030) | #5 ""Gautam @ XR0UMSLq50"" (527) | #6 ""Ravi @ xn9mvyMGGz"" (1401) | #8 ""Tuts 2021 @ jmPBr71waH"" (1650) | #10 ""Tony @ I8y9iW09Dh"" (1527)",2021-01-13T02:40:05.310Z,161050560531101
"-- starting hand #17  (No Limit Texas Hold'em) (dead button) --",2021-01-13T02:40:05.310Z,161050560531100
"-- ending hand #16 --",2021-01-13T02:39:59.258Z,161050559926002
"""BJ @ ZvsiqtjDfV"" collected 905 from pot with Three of a Kind, 8's (combination: 8♥, 8♦, 8♣, A♠, 9♥)",2021-01-13T02:39:59.258Z,161050559926001
"""BJ @ ZvsiqtjDfV"" shows a 9♥, 8♥.",2021-01-13T02:39:59.258Z,161050559926000
"""Tuts 2021 @ jmPBr71waH"" calls 245",2021-01-13T02:39:58.447Z,161050559844800
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T02:39:18.382Z,161050555838300
"""BJ @ ZvsiqtjDfV"" bets 245 and go all in",2021-01-13T02:37:46.575Z,161050546657600
"River: 8♦, 8♣, A♠, 2♦ [4♠]",2021-01-13T02:37:41.975Z,161050546198200
"""Tuts 2021 @ jmPBr71waH"" calls 20",2021-01-13T02:37:41.170Z,161050546117100
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-13T02:37:38.547Z,161050545854800
"The admin approved the player ""Ernie @ JzwM-gY3G_"" participation with a stack of 1000.",2021-01-13T02:37:34.576Z,161050545457900
"""BJ @ ZvsiqtjDfV"" bets 20",2021-01-13T02:37:32.858Z,161050545285900
"Turn: 8♦, 8♣, A♠ [2♦]",2021-01-13T02:37:29.313Z,161050544931600
"""BJ @ ZvsiqtjDfV"" calls 60",2021-01-13T02:37:28.505Z,161050544850600
"""Tuts 2021 @ jmPBr71waH"" calls 60",2021-01-13T02:37:27.666Z,161050544766700
"The player ""Ernie @ JzwM-gY3G_"" requested a seat.",2021-01-13T02:37:26.218Z,161050544621800
"""Gautam @ XR0UMSLq50"" raises to 60",2021-01-13T02:37:20.470Z,161050544047100
"""BJ @ ZvsiqtjDfV"" bets 20",2021-01-13T02:37:08.962Z,161050542896200
"Flop:  [8♦, 8♣, A♠]",2021-01-13T02:37:05.787Z,161050542578800
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T02:37:04.981Z,161050542498200
"""Gautam @ XR0UMSLq50"" calls 45",2021-01-13T02:36:46.885Z,161050540688500
"""BJ @ ZvsiqtjDfV"" calls 45",2021-01-13T02:36:45.022Z,161050540502300
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T02:36:44.176Z,161050540417700
"""Tuts 2021 @ jmPBr71waH"" raises to 45",2021-01-13T02:36:36.290Z,161050539629100
"""Ravi @ xn9mvyMGGz"" calls 20",2021-01-13T02:36:24.656Z,161050538465600
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-13T02:36:23.777Z,161050538377800
"""trav @ KSAenvQzCz"" folds",2021-01-13T02:36:20.457Z,161050538045800
"""Cody @ HO1vaicBKi"" folds",2021-01-13T02:36:19.608Z,161050537960900
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T02:36:11.728Z,161050537172900
"""BJ @ ZvsiqtjDfV"" calls 20",2021-01-13T02:36:10.881Z,161050537088200
"""Tony @ I8y9iW09Dh"" posts a big blind of 20",2021-01-13T02:36:07.857Z,161050536786512
"Dead Small Blind",2021-01-13T02:36:07.857Z,161050536786511
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (370) | #2 ""Asher @ 19TVcwV9oC"" (1020) | #3 ""Cody @ HO1vaicBKi"" (940) | #4 ""trav @ KSAenvQzCz"" (1030) | #5 ""Gautam @ XR0UMSLq50"" (652) | #6 ""Ravi @ xn9mvyMGGz"" (1421) | #8 ""Tuts 2021 @ jmPBr71waH"" (2020) | #10 ""Tony @ I8y9iW09Dh"" (1547)",2021-01-13T02:36:07.857Z,161050536786502
"-- starting hand #16  (No Limit Texas Hold'em) (dealer: ""Tuts 2021 @ jmPBr71waH"") --",2021-01-13T02:36:07.857Z,161050536786501
"The player ""Ernie @ JzwM-gY3G_"" quits the game with a stack of 0.",2021-01-13T02:36:07.857Z,161050536786500
"-- ending hand #15 --",2021-01-13T02:36:01.828Z,161050536183003
"""Ernie @ JzwM-gY3G_"" shows a 5♣, 8♣.",2021-01-13T02:36:01.828Z,161050536183002
"""Ravi @ xn9mvyMGGz"" collected 562 from pot with Two Pair, K's & 3's (combination: K♠, K♥, 3♠, 3♥, A♠)",2021-01-13T02:36:01.828Z,161050536183001
"""Ravi @ xn9mvyMGGz"" shows a K♠, 3♠.",2021-01-13T02:36:01.828Z,161050536183000
"""Ravi @ xn9mvyMGGz"" calls 1",2021-01-13T02:36:01.020Z,161050536102200
"""Ernie @ JzwM-gY3G_"" bets 1 and go all in",2021-01-13T02:35:56.795Z,161050535679500
"River: 8♠, K♥, A♠, 3♥ [9♥]",2021-01-13T02:35:50.224Z,161050535023200
"""Ernie @ JzwM-gY3G_"" calls 200",2021-01-13T02:35:49.392Z,161050534939600
"""Ravi @ xn9mvyMGGz"" bets 200",2021-01-13T02:35:28.057Z,161050532805800
"""Ernie @ JzwM-gY3G_"" checks",2021-01-13T02:35:18.964Z,161050531896500
"Turn: 8♠, K♥, A♠ [3♥]",2021-01-13T02:35:06.318Z,161050530632100
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T02:35:05.513Z,161050530551400
"""Ernie @ JzwM-gY3G_"" calls 40",2021-01-13T02:34:54.964Z,161050529496400
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T02:34:46.555Z,161050528655600
"""Ravi @ xn9mvyMGGz"" bets 40",2021-01-13T02:34:39.877Z,161050527987800
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T02:34:32.878Z,161050527287900
"""Ernie @ JzwM-gY3G_"" checks",2021-01-13T02:34:28.355Z,161050526835600
"""Tuts 2021 @ jmPBr71waH"" checks",2021-01-13T02:34:19.197Z,161050525919800
"Flop:  [8♠, K♥, A♠]",2021-01-13T02:34:12.186Z,161050525218700
"""Ernie @ JzwM-gY3G_"" checks",2021-01-13T02:34:11.376Z,161050525137700
"""Tuts 2021 @ jmPBr71waH"" calls 20",2021-01-13T02:34:05.282Z,161050524528300
"""Ravi @ xn9mvyMGGz"" calls 20",2021-01-13T02:34:02.630Z,161050524263100
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-13T02:34:01.196Z,161050524119700
"""trav @ KSAenvQzCz"" folds",2021-01-13T02:33:56.497Z,161050523649800
"""Cody @ HO1vaicBKi"" folds",2021-01-13T02:33:38.728Z,161050521872900
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T02:33:37.888Z,161050521788900
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T02:33:37.053Z,161050521705700
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T02:33:36.206Z,161050521620700
"""Ernie @ JzwM-gY3G_"" posts a big blind of 20",2021-01-13T02:33:33.753Z,161050521377412
"""Tuts 2021 @ jmPBr71waH"" posts a small blind of 10",2021-01-13T02:33:33.753Z,161050521377411
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (370) | #2 ""Asher @ 19TVcwV9oC"" (1020) | #3 ""Cody @ HO1vaicBKi"" (940) | #4 ""trav @ KSAenvQzCz"" (1030) | #5 ""Gautam @ XR0UMSLq50"" (672) | #6 ""Ravi @ xn9mvyMGGz"" (1120) | #8 ""Tuts 2021 @ jmPBr71waH"" (2040) | #9 ""Ernie @ JzwM-gY3G_"" (261) | #10 ""Tony @ I8y9iW09Dh"" (1547)",2021-01-13T02:33:33.753Z,161050521377401
"-- starting hand #15  (No Limit Texas Hold'em) (dealer: ""Ravi @ xn9mvyMGGz"") --",2021-01-13T02:33:33.753Z,161050521377400
"""BJ @ ZvsiqtjDfV"" shows a 4♣, A♥.",2021-01-13T02:33:31.786Z,161050521178600
"""Tuts 2021 @ jmPBr71waH"" shows a 8♥, 9♣.",2021-01-13T02:33:30.219Z,161050521022000
"-- ending hand #14 --",2021-01-13T02:33:29.430Z,161050520943102
"""trav @ KSAenvQzCz"" collected 210 from pot",2021-01-13T02:33:29.430Z,161050520943101
"Uncalled bet of 50 returned to ""trav @ KSAenvQzCz""",2021-01-13T02:33:29.430Z,161050520943100
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T02:33:28.620Z,161050520862100
"""trav @ KSAenvQzCz"" bets 50",2021-01-13T02:33:27.783Z,161050520778300
"""BJ @ ZvsiqtjDfV"" checks",2021-01-13T02:33:17.100Z,161050519710300
"River: 2♦, 10♠, J♥, 5♣ [7♦]",2021-01-13T02:33:15.313Z,161050519531900
"""BJ @ ZvsiqtjDfV"" calls 40",2021-01-13T02:33:14.506Z,161050519450700
"""trav @ KSAenvQzCz"" bets 40",2021-01-13T02:33:13.212Z,161050519321200
"""BJ @ ZvsiqtjDfV"" checks",2021-01-13T02:33:10.308Z,161050519030900
"Turn: 2♦, 10♠, J♥ [5♣]",2021-01-13T02:33:05.210Z,161050518521300
"""trav @ KSAenvQzCz"" checks",2021-01-13T02:33:04.385Z,161050518439600
"""BJ @ ZvsiqtjDfV"" checks",2021-01-13T02:32:55.709Z,161050517571000
"Flop:  [2♦, 10♠, J♥]",2021-01-13T02:32:50.817Z,161050517081800
"""BJ @ ZvsiqtjDfV"" calls 40",2021-01-13T02:32:49.980Z,161050516998100
"""Ernie @ JzwM-gY3G_"" folds",2021-01-13T02:32:49.143Z,161050516914400
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T02:32:46.118Z,161050516611900
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T02:32:38.454Z,161050515845500
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T02:32:37.573Z,161050515757400
"""trav @ KSAenvQzCz"" raises to 40",2021-01-13T02:32:34.946Z,161050515494700
"""Cody @ HO1vaicBKi"" folds",2021-01-13T02:32:31.493Z,161050515149300
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T02:32:30.628Z,161050515062900
"""BJ @ ZvsiqtjDfV"" calls 20",2021-01-13T02:32:29.590Z,161050514959100
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T02:32:21.796Z,161050514179700
"""Ernie @ JzwM-gY3G_"" calls 20",2021-01-13T02:32:20.919Z,161050514091900
"""Tuts 2021 @ jmPBr71waH"" posts a big blind of 20",2021-01-13T02:32:14.521Z,161050513452312
"""Ravi @ xn9mvyMGGz"" posts a small blind of 10",2021-01-13T02:32:14.521Z,161050513452311
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (450) | #2 ""Asher @ 19TVcwV9oC"" (1020) | #3 ""Cody @ HO1vaicBKi"" (940) | #4 ""trav @ KSAenvQzCz"" (900) | #5 ""Gautam @ XR0UMSLq50"" (672) | #6 ""Ravi @ xn9mvyMGGz"" (1130) | #8 ""Tuts 2021 @ jmPBr71waH"" (2060) | #9 ""Ernie @ JzwM-gY3G_"" (281) | #10 ""Tony @ I8y9iW09Dh"" (1547)",2021-01-13T02:32:14.521Z,161050513452301
"-- starting hand #14  (No Limit Texas Hold'em) (dealer: ""Gautam @ XR0UMSLq50"") --",2021-01-13T02:32:14.521Z,161050513452300
"""BJ @ ZvsiqtjDfV"" shows a 3♥, K♦.",2021-01-13T02:32:12.560Z,161050513256100
"""Gautam @ XR0UMSLq50"" shows a 2♦, 5♠.",2021-01-13T02:32:12.052Z,161050513205300
"""Tony @ I8y9iW09Dh"" shows a 7♦, 5♥.",2021-01-13T02:32:10.651Z,161050513065200
"-- ending hand #13 --",2021-01-13T02:32:09.488Z,161050512948902
"""Ravi @ xn9mvyMGGz"" collected 300 from pot",2021-01-13T02:32:09.488Z,161050512948901
"Uncalled bet of 60 returned to ""Ravi @ xn9mvyMGGz""",2021-01-13T02:32:09.488Z,161050512948900
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T02:32:08.671Z,161050512867200
"""Tuts 2021 @ jmPBr71waH"" folds",2021-01-13T02:31:59.817Z,161050511981800
"""Ravi @ xn9mvyMGGz"" bets 60",2021-01-13T02:31:29.579Z,161050508957900
"River: 6♣, 2♠, 3♠, 4♥ [Q♦]",2021-01-13T02:31:19.596Z,161050507960500
"""BJ @ ZvsiqtjDfV"" calls 20",2021-01-13T02:31:18.786Z,161050507878600
"""Tuts 2021 @ jmPBr71waH"" calls 20",2021-01-13T02:31:16.204Z,161050507620500
"""Ravi @ xn9mvyMGGz"" bets 20",2021-01-13T02:31:03.890Z,161050506389000
"Turn: 6♣, 2♠, 3♠ [4♥]",2021-01-13T02:31:01.005Z,161050506100800
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T02:31:00.192Z,161050506019300
"""Cody @ HO1vaicBKi"" folds",2021-01-13T02:30:58.042Z,161050505804300
"""BJ @ ZvsiqtjDfV"" calls 40",2021-01-13T02:30:57.198Z,161050505719900
"""Ernie @ JzwM-gY3G_"" folds",2021-01-13T02:30:56.353Z,161050505635400
"""Tuts 2021 @ jmPBr71waH"" calls 40",2021-01-13T02:30:51.870Z,161050505187100
"""Ravi @ xn9mvyMGGz"" bets 40",2021-01-13T02:30:39.247Z,161050503924800
"""Gautam @ XR0UMSLq50"" checks",2021-01-13T02:30:30.557Z,161050503055700
"Flop:  [6♣, 2♠, 3♠]",2021-01-13T02:30:24.886Z,161050502488700
"""Ravi @ xn9mvyMGGz"" checks",2021-01-13T02:30:24.069Z,161050502407000
"""Gautam @ XR0UMSLq50"" calls 20",2021-01-13T02:30:23.182Z,161050502318500
"""trav @ KSAenvQzCz"" folds",2021-01-13T02:30:20.411Z,161050502041100
"""Cody @ HO1vaicBKi"" calls 20",2021-01-13T02:30:14.409Z,161050501441000
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T02:30:12.879Z,161050501287900
"""BJ @ ZvsiqtjDfV"" calls 20",2021-01-13T02:30:12.042Z,161050501204300
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T02:30:11.200Z,161050501120100
"""Ernie @ JzwM-gY3G_"" calls 20",2021-01-13T02:30:10.320Z,161050501032100
"""Tuts 2021 @ jmPBr71waH"" calls 20",2021-01-13T02:30:05.790Z,161050500579100
"""Ravi @ xn9mvyMGGz"" posts a big blind of 20",2021-01-13T02:29:48.214Z,161050498821512
"""Gautam @ XR0UMSLq50"" posts a small blind of 10",2021-01-13T02:29:48.214Z,161050498821511
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (530) | #2 ""Asher @ 19TVcwV9oC"" (1020) | #3 ""Cody @ HO1vaicBKi"" (960) | #4 ""trav @ KSAenvQzCz"" (900) | #5 ""Gautam @ XR0UMSLq50"" (692) | #6 ""Ravi @ xn9mvyMGGz"" (910) | #8 ""Tuts 2021 @ jmPBr71waH"" (2140) | #9 ""Ernie @ JzwM-gY3G_"" (301) | #10 ""Tony @ I8y9iW09Dh"" (1547)",2021-01-13T02:29:48.214Z,161050498821501
"-- starting hand #13  (No Limit Texas Hold'em) (dealer: ""trav @ KSAenvQzCz"") --",2021-01-13T02:29:48.214Z,161050498821500
"""BJ @ ZvsiqtjDfV"" shows a 6♥, 2♣.",2021-01-13T02:29:45.755Z,161050498575500
"-- ending hand #12 --",2021-01-13T02:29:44.578Z,161050498457902
"""Tuts 2021 @ jmPBr71waH"" collected 290 from pot",2021-01-13T02:29:44.578Z,161050498457901
"Uncalled bet of 150 returned to ""Tuts 2021 @ jmPBr71waH""",2021-01-13T02:29:44.578Z,161050498457900
"""Tony @ I8y9iW09Dh"" folds",2021-01-13T02:29:43.773Z,161050498377400
"""Tuts 2021 @ jmPBr71waH"" bets 150",2021-01-13T02:29:33.866Z,161050497386700
"River: 2♦, 7♠, 2♥, 10♦ [K♣]",2021-01-13T02:29:13.086Z,161050495309400
"""Tony @ I8y9iW09Dh"" calls 50",2021-01-13T02:29:12.274Z,161050495227500
"""Tuts 2021 @ jmPBr71waH"" bets 50",2021-01-13T02:28:15.820Z,161050489582000
"Turn: 2♦, 7♠, 2♥ [10♦]",2021-01-13T02:28:07.466Z,161050488746800
"""Tony @ I8y9iW09Dh"" checks",2021-01-13T02:28:06.658Z,161050488665900
"""Tuts 2021 @ jmPBr71waH"" checks",2021-01-13T02:28:05.056Z,161050488505700
"Flop:  [2♦, 7♠, 2♥]",2021-01-13T02:27:54.523Z,161050487452400
"""Tuts 2021 @ jmPBr71waH"" calls 80",2021-01-13T02:27:53.716Z,161050487371700
"""Gautam @ XR0UMSLq50"" folds",2021-01-13T02:27:50.992Z,161050487099300
"""trav @ KSAenvQzCz"" folds",2021-01-13T02:27:29.216Z,161050484921600
"""Cody @ HO1vaicBKi"" folds",2021-01-13T02:27:25.221Z,161050484522100
"""Asher @ 19TVcwV9oC"" folds",2021-01-13T02:27:24.376Z,161050484437700
"""BJ @ ZvsiqtjDfV"" folds",2021-01-13T02:27:23.541Z,161050484354200
"""Tony @ I8y9iW09Dh"" raises to 80",2021-01-13T02:27:22.653Z,161050484265400
"""Ernie @ JzwM-gY3G_"" folds",2021-01-13T02:27:16.235Z,161050483623600
"""Tuts 2021 @ jmPBr71waH"" calls 20",2021-01-13T02:27:11.723Z,161050483172300
"""Ravi @ xn9mvyMGGz"" folds",2021-01-13T02:27:00.975Z,161050482097600
"""Gautam @ XR0UMSLq50"" posts a big blind of 20",2021-01-13T02:26:49.891Z,161050480989212
"""trav @ KSAenvQzCz"" posts a small blind of 10",2021-01-13T02:26:49.891Z,161050480989211
"Player stacks: #1 ""BJ @ ZvsiqtjDfV"" (530) | #2 ""Asher @ 19TVcwV9oC"" (1020) | #3 ""Cody @ HO1vaicBKi"" (960) | #4 ""trav @ KSAenvQzCz"" (910) | #5 ""Gautam @ XR0UMSLq50"" (712) | #6 ""Ravi @ xn9mvyMGGz"" (910) | #8 ""Tuts 2021 @ jmPBr71waH"" (1980) | #9 ""Ernie @ JzwM-gY3G_"" (301) | #10 ""Tony @ I8y9iW09Dh"" (1677)",2021-01-13T02:26:49.891Z,161050480989201
"-- starting hand #12  (No Limit Texas Hold'em) (dealer: ""Cody @ HO1vaicBKi"") --",2021-01-13T02:26:49.891Z,161050480989200
"-- ending hand #11 --",2021-01-13T02:26:43.859Z,161050480386102
"""Tuts 2021 @ jmPBr71waH"" collected 1240 from pot with Flush, As High (combination: A♠, K♠, Q♠, 7♠, 5♠)",2021-01-13T02:26:43.859Z,161050480386101
"""Tuts 2021 @ jmPBr71waH"" shows a 7♠, A♠.",2021-01-13T02:26:43.859Z,161050480386100
